season,week,n_contestants,rank_fan_weight,rank_judge_weight,rank_marginal_effect,rank_sensitivity,pct_fan_weight,pct_judge_weight,pct_marginal_effect,pct_sensitivity
28,week10,5,0.5319148936170212,0.46808510638297873,4.0,0.0,0.6487526440205327,0.3512473559794673,10.0,0.0
28,week2,12,0.4898658292891807,0.5101341707108193,4.166666666666667,0.2981353875201402,0.728989540045781,0.27101045995421896,5.833333333333333,0.5962707750402804
28,week4,10,0.4164563351842503,0.5835436648157496,11.0,0.18110429048031348,0.6793876627933468,0.32061233720665316,13.0,0.18110429048031348
28,week6,9,0.4470198675496688,0.5529801324503312,11.11111111111111,0.45989830364015993,0.865473646872814,0.13452635312718597,17.77777777777778,0.22994915182007997
28,week7,8,0.4247787610619469,0.5752212389380531,3.75,0.0,0.9249879370006749,0.07501206299932504,8.75,0.0
28,week8,7,0.5,0.5,4.285714285714286,0.4297249443513976,0.8462851176360322,0.15371488236396785,5.714285714285714,0.2148624721756988
29,week1,15,0.48076923076923084,0.5192307692307693,6.666666666666667,1.0882801149290746,0.9719193856379154,0.02808061436208468,8.0,0.9673601021591776
29,week10,6,0.48165137614678893,0.518348623853211,3.3333333333333335,0.0,0.9880543291555949,0.011945670844405107,8.333333333333334,0.0
29,week2,15,0.5259203606311045,0.4740796393688955,7.333333333333333,0.26060474372580633,0.8303314611188874,0.16966853888111252,6.666666666666667,0.26060474372580633
29,week3,14,0.48155427880254004,0.51844572119746,10.714285714285714,0.1835601511761558,0.7883537388380698,0.21164626116193025,10.714285714285714,0.0
29,week4,13,0.5372388737511353,0.4627611262488647,16.153846153846153,0.4255600722358832,0.896275871027398,0.1037241289726019,14.615384615384615,0.2837067148239221
29,week5,12,0.5296296296296296,0.4703703703703703,16.666666666666668,0.29223736846205856,0.810581711368418,0.1894182886315822,13.333333333333334,0.14611868423102928
29,week6,11,0.4254571026722926,0.5745428973277075,8.181818181818182,0.19989973618143775,0.7536359747267892,0.24636402527321075,10.0,0.19989973618143775
29,week7,10,0.47035347776510833,0.5296465222348917,8.0,0.0,0.8699591278591097,0.13004087214089022,9.0,0.0
29,week8,8,0.48,0.52,3.75,0.0,0.9508391995079984,0.04916080049200146,7.5,0.0
30,week1,15,0.5131964809384165,0.48680351906158353,4.666666666666667,0.45298660222898945,0.9661417588805628,0.03385824111943725,8.666666666666666,1.3589598066869684
